repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"bryanheinz/docker-recipes";"apt-get install -y \";"4";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bryanheinz/docker-recipes";"/bryanheinz/docker-recipes/blob/724de02ff3a4d2865aacd28954c211eb8fd9c2a4/python/Dockerfile"
"rhrhunter/sudoku_solver";"";"6";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rhrhunter/sudoku_solver";"/rhrhunter/sudoku_solver/blob/06fdcf23a1c908eca1f8b8e0bafd1d7c1ae690bf/Dockerfile"
"elijahc/dockerfiles";"";"2";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/elijahc/dockerfiles";"/elijahc/dockerfiles/blob/22a1c27d25b0a76157b939787fcf24256e16cc1c/base/jessie/Dockerfile"
"mrlnx/docker-python-images";"#RUN apt-get install -y python2.7";"7";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mrlnx/docker-python-images";"/mrlnx/docker-python-images/blob/232fd8d7be7c7081877a0bf9d31f0349d6f63205/ubuntu-base/Dockerfile"
"dsw88/docker-images";"FROM dsw88/debian7";"1";"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dsw88/docker-images";"/dsw88/docker-images/blob/fd3cf3b56e39b7b2cccee9d6ccde7f055da4ba44/ruby1.9/Dockerfile"
"adamw523/blog.adamw523.com";"";"2";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adamw523/blog.adamw523.com";"/adamw523/blog.adamw523.com/blob/5f186c12b78bee1795afb733554e3ac8a985bc4d/wordpress/Dockerfile"
"mickaelperrin/docker-sync-mac";"FROM nginx:latest";"1";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mickaelperrin/docker-sync-mac";"/mickaelperrin/docker-sync-mac/blob/3e05ced7fb1048b03eec0971b28ca20448e6f5b9/nginx/Dockerfile"
"tclchiam/RomanNumeralKataC";"MAINTAINER tchupp";"2";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tclchiam/RomanNumeralKataC";"/tclchiam/RomanNumeralKataC/blob/e1b3829eb304cf0006341a7b730c17f1dc19d3f5/Dockerfile"
"coderjourney/01-learn-the-basics-of-docker";"RUN apt-get update -yqq && apt-get install -yqq wget";"3";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/coderjourney/01-learn-the-basics-of-docker";"/coderjourney/01-learn-the-basics-of-docker/blob/749511a002368ece24fa5ad0abb3c9bef95dfaa6/Dockerfile"
"TomScotch/workspace";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace";"/TomScotch/workspace/blob/0b662d358d586a2637e4603917ea4105ed281638/irc/Dockerfile"
"alancnet/base";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alancnet/base";"/alancnet/base/blob/95b224003f8cc8a185600fdee04ad4fb831eec51/Dockerfile"
"joomtriggers/ideamart-php";"";"2";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/joomtriggers/ideamart-php";"/joomtriggers/ideamart-php/blob/08a8faa4322947c24ccbd10b3da29a280168bcd8/Dockerfile"
"LeonardA-L/fiddlegram";"RUN apt-get install ruby-full -y";"4";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/rubyImage/Dockerfile"
"CancerCollaboratory/dockstore-tool-samtools-index";"&& apt-get install -y samtools";"6";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/CancerCollaboratory/dockstore-tool-samtools-index";"/CancerCollaboratory/dockstore-tool-samtools-index/blob/149cd6473e5e97eca0af7ff0a069f6dff0bec911/Dockerfile"
"alexellis/datacenter-sensor";"FROM resin/rpi-raspbian";"1";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexellis/datacenter-sensor";"/alexellis/datacenter-sensor/blob/d51f8fe3debb7e11d0786c26f13c6a2fed7f659d/curl_test/Dockerfile"
"VideoWorker/VideoWorker";"";"5";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/VideoWorker/VideoWorker";"/VideoWorker/VideoWorker/blob/1ca58bfe3741afcffef7eb4e3265bf7187ac719e/docker-mp4box/Dockerfile"
"passmarked/css";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/passmarked/css";"/passmarked/css/blob/1eae0468f4dc47a6a33f301a0dca9b85f12e2ca6/Dockerfile"
"jpbarto/ghci-docker";"";"4";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jpbarto/ghci-docker";"/jpbarto/ghci-docker/blob/6ce1569e9768e058db2f39b574ed1a4a53a1c4b7/Dockerfile"
"ajoy123/pyplay";"RUN apt-get install -y python python-pip wget";"5";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ajoy123/pyplay";"/ajoy123/pyplay/blob/a976d3973c25e9fd2ae6b21286bf0a339616975b/Dockerfile"
"nrvale0/inspec-testing";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nrvale0/inspec-testing";"/nrvale0/inspec-testing/blob/7b32d511292d53fe3a40e5f131cad0bd666d702f/Dockerfile"
"iketheadore/monero_rpc_dockerfile";"RUN apt-get update && apt-get install -y \";"3";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/iketheadore/monero_rpc_dockerfile";"/iketheadore/monero_rpc_dockerfile/blob/5cf40dd6d2393103060eb454997fee0dab217ffb/boost1.58/Dockerfile"
"nathanleclaire/awsapp";"cmd [""curl""]";"6";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nathanleclaire/awsapp";"/nathanleclaire/awsapp/blob/0d569cdb7342431343f7b66ba28c746bb78ed49e/curl/Dockerfile"
"dkrizic/docker-snmpd";"RUN apt-get update";"4";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dkrizic/docker-snmpd";"/dkrizic/docker-snmpd/blob/4b7933be96970fc2a8cdcd4c98b59206e145a9b9/Dockerfile"
"l0ris/docker-openstack-cli";"RUN apt-get update && \";"5";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/l0ris/docker-openstack-cli";"/l0ris/docker-openstack-cli/blob/a2d29989afba26038178e8b3d93047ae5e9fd58d/Dockerfile"
"st3w4r/42-pool_ocaml";"";"8";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/st3w4r/42-pool_ocaml";"/st3w4r/42-pool_ocaml/blob/4237b5e60b7d214c0fa327e959d23d587c7e03a8/Dockerfile"
"technivore/docker-ansible";"FROM ubuntu:xenial";"1";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/technivore/docker-ansible";"/technivore/docker-ansible/blob/d8cc55ffce549e80ccac4229f67a10bf6e7275de/Dockerfile"
"ThibautGery/software-factory";"RUN apt-get update -qq && apt-get install -qqy \";"3";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ThibautGery/software-factory";"/ThibautGery/software-factory/blob/f3fb002fd1e6c8efd30ee72f2728befe1904c75b/jenkins/jobs/build-job-mvn/Dockerfile"
"bkozak-scanimetrics/grafana";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bkozak-scanimetrics/grafana";"/bkozak-scanimetrics/grafana/blob/d0ca4ca3cdd39577f956b142168cd36d69c8b794/docker/debtest/Dockerfile"
"tagn/dockerplex";"FROM tuxeh/sonarr";"1";"Previous";"https://github.com/search?p=61&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tagn/dockerplex";"/tagn/dockerplex/blob/dd14139de824f137f20e0630e7bc7cf00bca5282/sonarr/Dockerfile"
"tgjamin/docker-101";"FROM mysql:latest";"1";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tgjamin/docker-101";"/tgjamin/docker-101/blob/4fa349506bafa8623585633df15c4ef589729d68/docker-compose/4/db/Dockerfile"
"reidlock/docker-demo";"RUN apt-get install -y curl";"4";"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/reidlock/docker-demo";"/reidlock/docker-demo/blob/18b54e4191c6044a074eae84a2e428696b83685c/ClientBase/Dockerfile"
"alexellis/datacenter-sensor";"";"5";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexellis/datacenter-sensor";"/alexellis/datacenter-sensor/blob/d51f8fe3debb7e11d0786c26f13c6a2fed7f659d/curl_test/Dockerfile"
"yuvaraj951/azureDb-grafana";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuvaraj951/azureDb-grafana";"/yuvaraj951/azureDb-grafana/blob/00342baef0db90c5f1b96036a53b66ddcebbfd0f/docker/debtest/Dockerfile"
"Kinmarui/docker_atlassian";"&& apt-get purge";"4";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Kinmarui/docker_atlassian";"/Kinmarui/docker_atlassian/blob/c9976bd5e0b280e317949f8df5703e3249f4e69e/nunit/Dockerfile"
"dininski/learn-code-project";"FROM code-execution.base";"1";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dininski/learn-code-project";"/dininski/learn-code-project/blob/bba4419cb37b3cfcc9dfb4c21788be8f133e619f/Dockerfiles/php/Dockerfile"
"morevnaproject/morevna-builds";"RUN apt-get -yq upgrade";"8";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/morevnaproject/morevna-builds";"/morevnaproject/morevna-builds/blob/375971891eb7cd8ea5afd222cf526c51663140d1/docker/debian-7-64bit/Dockerfile"
"NikolaMandic/Xdockerized";"RUN apt-get check";"3";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/NikolaMandic/Xdockerized";"/NikolaMandic/Xdockerized/blob/9730a522e49d32646a4d643f9d29bdef0dda4a43/Dockerfile"
"ewindisch/docker-haveged";"ENTRYPOINT [""haveged""]";"3";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ewindisch/docker-haveged";"/ewindisch/docker-haveged/blob/43c6be0dfcba81937f00bfaf591d61c458271847/Dockerfile"
"abhinavdahiya/grafana";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/abhinavdahiya/grafana";"/abhinavdahiya/grafana/blob/cc08dc2553c6bc16b379e016f320bf2f7048a517/grafana/docker/debtest/Dockerfile"
"MikaelCluseau/kubernetes-iptables-proxy";"from ruby";"1";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MikaelCluseau/kubernetes-iptables-proxy";"/MikaelCluseau/kubernetes-iptables-proxy/blob/956ed06dfe61776d308a7f8df046ce36697d8e33/Dockerfile"
"markmester/mongo2es-fork";"RUN apt-get install -y vim nano";"3";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/markmester/mongo2es-fork";"/markmester/mongo2es-fork/blob/5b657c13529645d32ebc45bb83ec052c3e5c6f7a/Dockerfile"
"ajoy123/pyplay";"RUN apt-get install -y python";"4";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ajoy123/pyplay";"/ajoy123/pyplay/blob/a976d3973c25e9fd2ae6b21286bf0a339616975b/Dockerfile"
"euranova/docker-java_with_libreoffice";"FROM java:8-jre";"1";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/euranova/docker-java_with_libreoffice";"/euranova/docker-java_with_libreoffice/blob/380cddd1ee4b224cb59d0d72803cd2589991c938/Dockerfile"
"pveber/bistro";"RUN apt-get update && apt-get install -y ncbi-blast+=2.4.0-3";"3";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pveber/bistro";"/pveber/bistro/blob/d86f206447d90cb6bd9866a17fd2b720ea8ddd1b/etc/docker-images/ncbi-blast/2.4.0/Dockerfile"
"jamesidw/gmobile";"wget \";"3";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jamesidw/gmobile";"/jamesidw/gmobile/blob/d4ac07d8e3fec70791e2bdce05b7baa040fe5e75/Dockerfile"
"SHolota/monitoring";"RUN		apt-get install -y vim wget curl";"4";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/SHolota/monitoring";"/SHolota/monitoring/blob/102b04b379f01cee090a4a083074b1fa9ff3b883/base/Dockerfile"
"infoslack/rails_docker_demo";"FROM ruby:2.2.2-onbuild";"1";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/infoslack/rails_docker_demo";"/infoslack/rails_docker_demo/blob/233f8d092d71cc9d633f59b68a50bcc425337613/Dockerfile"
"katsew/docker-node-sample";"";"3";"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/katsew/docker-node-sample";"/katsew/docker-node-sample/blob/611f17e9e515ea5369a841452308cf1abc20ed35/database/Dockerfile"
"lrkwz/docker-magento-develop";"RUN apt-get update && apt-get install -y libssl-dev";"3";"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lrkwz/docker-magento-develop";"/lrkwz/docker-magento-develop/blob/ea9b3779e887db1238d797c49470fd325054b37d/provision/varnish/Dockerfile"
"big-data-europe/pilot-sc7-spark-worker";"FROM bde2020/spark-worker:1.6.2-hadoop2.6";"1";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/big-data-europe/pilot-sc7-spark-worker";"/big-data-europe/pilot-sc7-spark-worker/blob/f4f2b7c0f5e5c05a0ca14a7e0385afd0388854cd/Dockerfile"
"sasasin/jisui-linux";"RUN apt-get autoclean";"6";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sasasin/jisui-linux";"/sasasin/jisui-linux/blob/bcab9c7055887f12325aa0f8478dccd8f599041d/Dockerfile"
"bryanheinz/docker-recipes";"python2.7";"5";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bryanheinz/docker-recipes";"/bryanheinz/docker-recipes/blob/724de02ff3a4d2865aacd28954c211eb8fd9c2a4/python/Dockerfile"
"rahulkotla91/echtra_test";"RUN apt-get install -y build-essential";"5";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rahulkotla91/echtra_test";"/rahulkotla91/echtra_test/blob/3ac55615db376354a296f5353a1d9fa787032332/DockerFiles/Dockerfile_Base/Dockerfile"
"zoozalp/docker-lamp";"";"6";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/zoozalp/docker-lamp";"/zoozalp/docker-lamp/blob/3f3cca243f0b94f5e7673275ccf8d086d1fa2738/Dockerfile"
"joonjeong/tizen-port";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/joonjeong/tizen-port";"/joonjeong/tizen-port/blob/167cef6a3e1d67871c601971f8fb6f4ec673cad2/docker/package-builder/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/ocaml.dockerfile"
"MasashiTeruya/build-x265-docker";"";"2";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MasashiTeruya/build-x265-docker";"/MasashiTeruya/build-x265-docker/blob/0c75d69bed72000933a149d19a514e61829bf298/deps-latest/Dockerfile"
"jbrisbin/base-docker-images";"RUN apt-get dist-upgrade -y";"1";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jbrisbin/base-docker-images";"/jbrisbin/base-docker-images/blob/bb7eee131430a2785a3c7ef9742ce672cb0f5bb9/apache-zeppelin/overlays/dist-upgrade.Dockerfile"
"vraja0106/test-repo";"RUN apt-get update && apt-get install cvs";"4";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/vraja0106/test-repo";"/vraja0106/test-repo/blob/ddb7bd0ea0793e42b4ff83dcf444340b0f0b2e64/Dockerfile"
"moul/docker-dput";"";"4";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/moul/docker-dput";"/moul/docker-dput/blob/766eff3f6bffec811b741f296f6570497d5f164c/Dockerfile"
"micloud-dockers/haproxy";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/micloud-dockers/haproxy";"/micloud-dockers/haproxy/blob/d74f0e831b4bbd7c116c0149e7cc82c515f96852/Dockerfile"
"guilhem/docker-jenkins-slave-deb-builder";"RUN apt-get update && apt-get install -y pbuilder && apt-get clean";"5";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/guilhem/docker-jenkins-slave-deb-builder";"/guilhem/docker-jenkins-slave-deb-builder/blob/03c28bf808464936449eb488522f79b29693f75b/Dockerfile"
"jbrisbin/base-docker-images";"RUN \";"1";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jbrisbin/base-docker-images";"/jbrisbin/base-docker-images/blob/bb7eee131430a2785a3c7ef9742ce672cb0f5bb9/spark/overlays/packages.Dockerfile"
"fote/dockerfiles";"FROM php:fpm";"1";"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fote/dockerfiles";"/fote/dockerfiles/blob/3763ecb13bafbe2fddeabc1c70863f9dd820fcfa/fpm/Dockerfile"
"dtran320/docker-heroku-python-science";"FROM heroku/python";"1";"Previous";"https://github.com/search?p=53&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dtran320/docker-heroku-python-science";"/dtran320/docker-heroku-python-science/blob/55944be9fa5443e603d5bfbb15ef4bd273a71539/Dockerfile"
"mumuki/mumuki-prolog-runner";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mumuki/mumuki-prolog-runner";"/mumuki/mumuki-prolog-runner/blob/b7528e2c130f33f40ecee68ff57ded49105ff459/worker/Dockerfile"
"pfadipatria/dockerfiles";"apt-get install libmysqlclient-dev -y";"5";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pfadipatria/dockerfiles";"/pfadipatria/dockerfiles/blob/06c89a1821ff701c36fb17a3716c2b2a5dbfc274/ruby-1.9.3/Dockerfile"
"ThibautGery/software-factory";"";"2";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ThibautGery/software-factory";"/ThibautGery/software-factory/blob/f3fb002fd1e6c8efd30ee72f2728befe1904c75b/jenkins/jobs/build-job-mvn/Dockerfile"
"GoodDingo/dockercon_autotest";"MAINTAINER Mira Hedl";"2";"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/GoodDingo/dockercon_autotest";"/GoodDingo/dockercon_autotest/blob/f920aa23040aa23c94133c4eecc1f495a483320f/Dockerfile"
"TomScotch/workspace";"RUN apt-get install -y pyrit # wpa crack";"4";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace";"/TomScotch/workspace/blob/0b662d358d586a2637e4603917ea4105ed281638/crack-utils/Dockerfile"
