repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"MG-RAST/Skyport";"RUN apt-get update && apt-get install -y \";"3";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MG-RAST/Skyport";"/MG-RAST/Skyport/blob/46f498b92219ceb11aeff9c4e2ef0854bdd9cf4c/dockerfiles/bowtie2/Dockerfile"
"tclchiam/rpn-calc-kata";"RUN apt-get install -y build-essential";"8";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tclchiam/rpn-calc-kata";"/tclchiam/rpn-calc-kata/blob/45a7600004c84f43572e7e3501eadb9bcde8b3d5/src/docker/Dockerfile"
"morevnaproject/morevna-builds";"FROM debian:7";"1";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/morevnaproject/morevna-builds";"/morevnaproject/morevna-builds/blob/375971891eb7cd8ea5afd222cf526c51663140d1/docker/debian-7-64bit/Dockerfile"
"powellquiring/dockerdemo";"RUN apt-get update -qq";"2";"Previous";"https://github.com/search?p=25&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/powellquiring/dockerdemo";"/powellquiring/dockerdemo/blob/04dcfebbc6f8e32e05f00c68ec5eae20f1b9a66d/debian/Dockerfile"
"bahlo/dockerfiles";"FROM buildpack-deps:jessie";"1";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bahlo/dockerfiles";"/bahlo/dockerfiles/blob/90dfd4c27067e6243601cabc242a5f07e7a6d285/rsync/Dockerfile"
"bahlo/dockerfiles";"apt-get install rsync -y";"4";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bahlo/dockerfiles";"/bahlo/dockerfiles/blob/90dfd4c27067e6243601cabc242a5f07e7a6d285/rsync/Dockerfile"
"ChrisEdwards/docker-tpp";"CMD [""/bin/bash""]";"6";"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ChrisEdwards/docker-tpp";"/ChrisEdwards/docker-tpp/blob/30e5a5e0ff35d578c65104ed1f166417bbd993e8/Dockerfile"
"Matt3o12/docker-ziptools";"RUN apt-get clean";"5";"Previous";"https://github.com/search?p=99&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Matt3o12/docker-ziptools";"/Matt3o12/docker-ziptools/blob/742fdf552df408b4eb7a21036999b01be0b9d0c6/Dockerfile"
"dsklopp/docker_recipes";"RUN apt-get -y install nano";"6";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dsklopp/docker_recipes";"/dsklopp/docker_recipes/blob/19b747c4281b34edfc9235d458c3653ea52da1db/wlan_mib_ap_scanner/Dockerfile"
"jeroenpeeters/thesis";"";"5";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jeroenpeeters/thesis";"/jeroenpeeters/thesis/blob/c6ef1b3f29ac6909a88db446856e3c568b7aff20/thesis/original/Dockerfile"
"cam-stitt/docker-python-deadsnakes";"RUN apt-get install -y software-properties-common";"7";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cam-stitt/docker-python-deadsnakes";"/cam-stitt/docker-python-deadsnakes/blob/2201c5fbd0511d5513b08af84c976ccab3e14119/Dockerfile"
"elijahc/dockerfiles";"git";"6";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/elijahc/dockerfiles";"/elijahc/dockerfiles/blob/22a1c27d25b0a76157b939787fcf24256e16cc1c/base/jessie/Dockerfile"
"shanil-puri/CSC-DevOps-hw4";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shanil-puri/CSC-DevOps-hw4";"/shanil-puri/CSC-DevOps-hw4/blob/6327b6c06e0e54ceaef8e2e1871c508c275866d1/FileIo/FileIoOut/Dockerfile"
"huiwq1990/DockerImages";"";"2";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/huiwq1990/DockerImages";"/huiwq1990/DockerImages/blob/2c7afdde91f3302f21bf241759f56ef7fd28a100/asm/Dockerfile"
"pikatyuu/my-first-infrastructure";"CMD /bin/bash";"6";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pikatyuu/my-first-infrastructure";"/pikatyuu/my-first-infrastructure/blob/1f982574fe359406a83f3153b0bf167cbe18be76/init/Dockerfile"
"wowofbob/docker-haskell-ubuntu-with-stack";"FROM ubuntu-with-stack-install-requirements";"1";"Previous";"https://github.com/search?p=16&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wowofbob/docker-haskell-ubuntu-with-stack";"/wowofbob/docker-haskell-ubuntu-with-stack/blob/f8b53bfc0e4cdacf74ff917d1f3781f4a62612bc/Dockerfile"
"genuinegreg/docker-mp4box";"VOLUME /data";"7";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/genuinegreg/docker-mp4box";"/genuinegreg/docker-mp4box/blob/e7fff178b146bcec141917da19aeb1ad5d4e1da4/Dockerfile"
"kyuff/docker-stack";"FROM kyuff/base";"1";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kyuff/docker-stack";"/kyuff/docker-stack/blob/d15ed9c2367c93a55e7ba39c94a92affa6a2a9cd/layers/java/Dockerfile"
"DebashisGanguly/Binpacking";"RUN apt-get install -y autoconf";"8";"Previous";"https://github.com/search?p=17&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/DebashisGanguly/Binpacking";"/DebashisGanguly/Binpacking/blob/f4508b7f12e760f53491e46e912af05efe82ed10/Dockerfile"
"offfffz/base-images";"RUN gem install rails";"6";"Previous";"https://github.com/search?p=17&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/offfffz/base-images";"/offfffz/base-images/blob/36205a12dc4b56589446d6e1123262bc31300612/rails-nodejs/Dockerfile"
"ravis-git/concourse-docker";"RUN apt-get update && apt-get install openjdk-8-jdk";"2";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ravis-git/concourse-docker";"/ravis-git/concourse-docker/blob/9889c9ecf87d2ce9587817065a4f46c20aa162bd/Dockerfile"
"isthari/docker-java-7-base";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/isthari/docker-java-7-base";"/isthari/docker-java-7-base/blob/de662fefcee61f4fe3f16b299d48afc120484bcf/Dockerfile"
"NPolikurov/remote_debug";"EXPOSE 8888";"4";"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/NPolikurov/remote_debug";"/NPolikurov/remote_debug/blob/6bb7329754958f92f296dea11a3f36f70d9f85fa/Dockerfile"
"alexzaporozhets/staff-installer";"";"7";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexzaporozhets/staff-installer";"/alexzaporozhets/staff-installer/blob/0d6b5f1e10570523fd878856866d3abcccb11fdf/src/mongodb-backup/Dockerfile"
"hyperworks/docker-cgo";"RUN apt-get update && apt-get install -y cmake build-essential pkg-config";"2";"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hyperworks/docker-cgo";"/hyperworks/docker-cgo/blob/0d952d06d9a479454b56c4fe51eec3212fc16a21/Dockerfile"
"kflansburg/xshop";"RUN apt-get -y install gcc";"5";"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kflansburg/xshop";"/kflansburg/xshop/blob/c54c29397b211cbff8d34b91e0384dcfc9717f89/xshop/defaults/contexts/base_test_image/Dockerfile"
"ericdaat/Docker";"";"4";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ericdaat/Docker";"/ericdaat/Docker/blob/c6f1437ed3c348075acdc4088dcc9d76f5bad83f/nginx/Dockerfile"
"Normegil/Server-Configs";"apt-get install -y gcc wget make";"4";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Normegil/Server-Configs";"/Normegil/Server-Configs/blob/7ee29f79712e1de8d01b4fbc2e1acd277a3de799/docker/base/Dockerfile"
"danysousa/pingLite";"RUN apt-get -y update && apt-get -y install build-essential git";"2";"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/danysousa/pingLite";"/danysousa/pingLite/blob/4b2371153f22903de09545a87a77a8bcfe0ef2f3/Dockerfile"
"svnk42/rpi-raspbian-base";"RUN apt-get -y install apt-utils";"5";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/svnk42/rpi-raspbian-base";"/svnk42/rpi-raspbian-base/blob/fa3a7390bede7a42528f382400fa8e50e36b792b/Dockerfile"
"kazu69/docker-mysql-pattern-sample";"RUN apt-get update -y && \";"3";"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kazu69/docker-mysql-pattern-sample";"/kazu69/docker-mysql-pattern-sample/blob/c09f41b0c582a36c0647fb69ed8271ea8e21a573/php/Dockerfile"
"mijime/sham";"FROM ko1nksm/bash:4.0";"1";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mijime/sham";"/mijime/sham/blob/d65ceb8e8641070cd8b968b9c122c9f818c247b4/docker/bash-4.0/Dockerfile"
"dtran320/docker-heroku-python-science";"RUN apt-get update && apt-get install -y python-numpy python-scipy";"3";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dtran320/docker-heroku-python-science";"/dtran320/docker-heroku-python-science/blob/55944be9fa5443e603d5bfbb15ef4bd273a71539/Dockerfile"
"nrvale0/inspec-testing";"";"2";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nrvale0/inspec-testing";"/nrvale0/inspec-testing/blob/7b32d511292d53fe3a40e5f131cad0bd666d702f/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/javascript.dockerfile"
"digitalocean/vulcan";"FROM grafana/grafana:3.1.1";"1";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/digitalocean/vulcan";"/digitalocean/vulcan/blob/3f5abf8b7842618d0e12f013938136d84adaea75/dev/grafana.dockerfile"
"lzimm/docker-java";"DEBIAN_FRONTEND=noninteractive \";"5";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lzimm/docker-java";"/lzimm/docker-java/blob/686da65e3bd4c5b6fa2932ca96de2359a0bc4006/Dockerfile"
"richistron/rails5-ruby-2.3.1-plus-node";"RUN apt-get install -y libpq-dev";"4";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/richistron/rails5-ruby-2.3.1-plus-node";"/richistron/rails5-ruby-2.3.1-plus-node/blob/7beabfb92327a75e9b1287e52823edca62b54b8e/Dockerfile"
"okeashwin/Advanced-Docker";"FROM ubuntu:trusty";"1";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/okeashwin/Advanced-Docker";"/okeashwin/Advanced-Docker/blob/3940dcd83932428d39da0969ef8285820fa3238b/File%20IO/second_container/Dockerfile"
"darkmagician/mydockers";"RUN apt-get -y install unzip";"6";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/darkmagician/mydockers";"/darkmagician/mydockers/blob/cbeefacde204ad7a932ea121cfe89c6742cb031e/jre/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y octave";"3";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/octave.dockerfile"
"isthari/docker-java-7-base";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/isthari/docker-java-7-base";"/isthari/docker-java-7-base/blob/de662fefcee61f4fe3f16b299d48afc120484bcf/Dockerfile"
"jillza/eservice";"RUN apt-get update \";"3";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jillza/eservice";"/jillza/eservice/blob/6291ea29ca90f605f90a44798bfbf8505a049e34/build/web/Dockerfile"
"sfister/Projects";"# http://blog.tryolabs.com/2012/06/25/connecting-sql-server-database-python-under-ubuntu/";"2";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sfister/Projects";"/sfister/Projects/blob/077dd19700e507c801cb4f39e2d969f4889d2e91/docker/ODBCBridge/Dockerfile"
"krahser/DJBot-machine";"FROM itscaro/debian-ssh";"1";"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/krahser/DJBot-machine";"/krahser/DJBot-machine/blob/b194d2a970b7e7af6266d8301790945ccfa149b7/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/aplus.dockerfile"
"Loyen/Coal";"";"7";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Loyen/Coal";"/Loyen/Coal/blob/877c4f2348e5504fd75903e1b1f3cc8edd7899f2/docker/image/baseimage/Dockerfile"
"laod/docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/laod/docker";"/laod/docker/blob/f19f1ad9611f026aeb647fae84cef8aa5c1266aa/sshd/Dockerfile"
"benediktg/java8-openjfx";"RUN apt-get update && \";"3";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/benediktg/java8-openjfx";"/benediktg/java8-openjfx/blob/981130f641cba9646678edcaca67d7dbd544db47/Dockerfile"
"bagder/sdt-dev";"";"2";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bagder/sdt-dev";"/bagder/sdt-dev/blob/6a6d539839618712b27bd34fbfa9b628135265b4/release/docker/firefox-snap/Dockerfile"
"webskin/docker-debian-base";"";"3";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/webskin/docker-debian-base";"/webskin/docker-debian-base/blob/d5f3d304c169bed33a7626f9101061068b8f9024/Dockerfile"
"wbwangk/nginx";"FROM nginx";"1";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wbwangk/nginx";"/wbwangk/nginx/blob/a216e8b55b51a699a78a2265609588dba724715d/Dockerfile"
"plonk/sandbox";"RUN apt-get install -y python3.4";"5";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/plonk/sandbox";"/plonk/sandbox/blob/4a0c56bd8446097e019d39ed7c4942550cea6c01/Dockerfile"
"dengliu/grafana";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dengliu/grafana";"/dengliu/grafana/blob/9a7a27184598df008a95bc0f8027f03a00eba45f/docker/debtest/Dockerfile"
"cactusthinking/docker-files";"USER jenkins";"4";"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cactusthinking/docker-files";"/cactusthinking/docker-files/blob/8fde6c0f07d352617dd3d8c5fddeaf76a4de58d9/jenkins/Dockerfile"
"digitalocean/vulcan";"RUN apt-get update \";"3";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/digitalocean/vulcan";"/digitalocean/vulcan/blob/3f5abf8b7842618d0e12f013938136d84adaea75/dev/grafana.dockerfile"
"Fecana/monostatic";"RUN apt-get -y update && apt-get -y upgrade && apt-get -y install build-essential";"2";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Fecana/monostatic";"/Fecana/monostatic/blob/7758c955ec14d360ab715d98e2c792f124f43bb6/Dockerfile"
"pitechplus/carsharing-front-docker";"";"2";"Previous";"https://github.com/search?p=96&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pitechplus/carsharing-front-docker";"/pitechplus/carsharing-front-docker/blob/416f59a09501833331e8f8636ec80ca6aec4385a/Dockerfile"
"webreactor/autofile";"FROM webreactor/nginx-php:v0.0.1";"1";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/webreactor/autofile";"/webreactor/autofile/blob/bc1644bfeae1859397e963d80ee52c04856ad358/Dockerfile"
"progress-linux/cairon-backports_grafana";"ADD *.deb /tmp/";"5";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/progress-linux/cairon-backports_grafana";"/progress-linux/cairon-backports_grafana/blob/617e1ca420f1f4e288ebcd4af9882c6eea9e79d7/docker/debtest/Dockerfile"
"Evertvandenbruel/laughing-boo";"RUN apt-get install -y nodejs";"7";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/laughing-boo";"/Evertvandenbruel/laughing-boo/blob/cd5b55d3f8dad58b31ae1aaece2e995dd67f01f4/Dockerfile"
"alexellis/datacenter-sensor";"";"2";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexellis/datacenter-sensor";"/alexellis/datacenter-sensor/blob/d51f8fe3debb7e11d0786c26f13c6a2fed7f659d/curl_test/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/lua.dockerfile"
"fxos-components/fxos-icons";"FROM node:5.0.0";"1";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fxos-components/fxos-icons";"/fxos-components/fxos-icons/blob/6c260661c26386666f654915a7cc01b70edbe07f/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/java.dockerfile"
"GDP-ADMIN/jenkins-pipeline";"RUN apt-get update && apt-get install php5-cli -y";"4";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/GDP-ADMIN/jenkins-pipeline";"/GDP-ADMIN/jenkins-pipeline/blob/29ea62093c692eb86bdfb0912a615c1971cbf133/Dockerfile"
"ant30/docker-haproxy-resolver";"";"2";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ant30/docker-haproxy-resolver";"/ant30/docker-haproxy-resolver/blob/3e539ef7e31874b297a5bc27ef0bd99ec81cf9c5/haproxy/Dockerfile"
"drj11/pypng";"FROM pypng-test";"1";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/drj11/pypng";"/drj11/pypng/blob/f5c4c76d81093b6c3f39f83b203f6832c496c110/setup-numpy.Dockerfile"
"AJNOURI/stress-cpu-alpine";"RUN apt-get install stress";"3";"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/AJNOURI/stress-cpu-alpine";"/AJNOURI/stress-cpu-alpine/blob/a625af21dc5969e00fa81e67a4712705e05897b6/Dockerfile"
